지자체코드,지자체,기간,목적,출장국,인원,지출,인당지출,비고
4573000,전북무주군,2017.11.09~11.18,방재(재난안전) 정책 및 대응사례 벤치마킹/선제적 방재업무 능력 배양,"캐나다,미국",1,4.8,4.8,
4573000,전북무주군,2017.11.13~11.21,지역균형발전 정책개발을 위한 도로담당자 연수/낙후지역과 과소화되고 있는 농어촌지역에 대한 국외 사례 조사 분석하여 정책개발에 활용,"스페인,포르투갈",1,4.6,4.6,
4573000,전북무주군,2017.11.15~11.23,"기초생활보장사업 유공자 선진국 사회보장제도 벤치마킹/우리나라 현실에 맞는 중앙 및 지방 간 전달체계(조직, 제도) 모색, 담당공무원 실무 역량 강화","미국,캐나다",1,1.7,1.7,
4573000,전북무주군,2017.11.24~12.03,"지속적인 도시발전을 이루는 선진지역 벤치마킹(배낭여행)/아름다운 마을만들기 인프라 구축, 힐링도시 무주의 발전방안 모색","뉴질랜드,호주",3,7.4,2.5,
4573000,전북무주군,2017.12.15~12.19,베트남 하노이 태권도 시범공연 및 홍보/태권도원 홍보 및 태권도시 무주의 브랜드 가치 상승 도모,베트남,1,1.4,1.4,
4573000,전북무주군,2017.12.13~12.18,무주반딧불사과 싱가포르 판촉행사/신규 해외시장 개척 및 농가소득 증대,싱가포르,1,2.4,2.4,
4573000,전북무주군,2017.12.19~12.22,신속집행 유공공무원 해외 선진사례 벤치마킹 및 문화체험/군정발전 아이디어 도출 및 유공공무원 사기진작,대만,20,20.0,1.0,
4573000,전북무주군,2017.07.03.~07.10.,"지방의회 운영 사례, 복지 정책, 청정자연유산 보존정책 등 에 대한 자료수집/ 창의적이고 발전적인 정책 발굴","핀란드,에스토니아,스웨덴,덴마크,노르웨이",4,14.4,3.6,
4574000,전북장수군,1.18~20,장수식품 클러스터 육성사업 해외연수,일본,2,1.8,0.9,
4574000,전북장수군,2.13~16,일본 히가시카와정 초청 연수,일본,6,5.3,0.9,
4574000,전북장수군,2.25~3.1,우수 이장 해외연수 (인솔),태국,2,2.9,1.5,
4574000,전북장수군,3.4~14,글로벌 시책연수,스페인,5,13.5,2.7,
4574000,전북장수군,3.8~11,레드푸드융복합센터 조성사업 시책연수,일본,7,7.7,1.1,
4574000,전북장수군,3.15~24,조직관리 공무원 국외연수,"미국,캐나다",1,4.6,4.6,
4574000,전북장수군,3.27~4.6,건설교통 시책평가 우수 국외연수,"오스트리아,슬로베니아,크로아티아,헝가리,폴란드,슬로바키아,체코",1,4.8,4.8,
4574000,전북장수군,4.3~29,지방지도공무원 국제협력사업,우즈베키스탄,1,2.5,2.5,
4574000,전북장수군,4.1~10,예산담당자 글로벌 벤치마킹/재정위기 극복사례 정책비교,"스페인,포르투갈",1,4.2,4.2,
4574000,전북장수군,4.17~26,방재업무 담당자 시책연수,"이탈리아,그리스",1,4.2,4.2,
4574000,전북장수군,5.21~6.2,핵심리더과정 국외정책연수,"미국,캐나다",3,16.2,5.4,
4574000,전북장수군,6.9~17,글로벌 시책연수,"독일,오스트리아",4,10.8,2.7,
4574000,전북장수군,6.10~20,글로벌 시책연수,"프랑스,독일,이탈리아,오스트리아,스위스",5,13.0,2.6,
4574000,전북장수군,6.14~23,정년퇴임 예정자 해외연수,"독일,체코,오스트리아,슬로베니아,크로아티아",17,59.5,3.5,
4574000,전북장수군,6.21~30,조사감찰 공무원 해외연수,"아일랜드,영국,벨기에,네덜란드",1,5.0,5.0,
4574000,전북장수군,6.24~7.1,산림청 산불방지 관리자과정,호주,1,2.4,2.4,
4574000,전북장수군,6.26~7.3,농어촌 지역개발분야 심화교육과정,"미국,캐나다",1,4.0,4.0,
4574000,전북장수군,6.26~7.3,농식품부 해외 농지제도 조사 출장,"대만,베트남",1,2.5,2.5,
4574000,전북장수군,7.3~7,24기 여성리더양성과정 역사문화탐방,일본,1,1.5,1.5,
4574000,전북장수군,7.6~14,글로벌 시책연수,러시아,5,13.5,2.7,
4574000,전북장수군,7.1~5,신성장 작목개발 해외연수,중국,1,3.0,3.0,
4574000,전북장수군,8.15~18,장수군 농특산품 수출업무협약,홍콩,2,2.8,1.4,
4574000,전북장수군,8.28~9.7,24기 여성리더양성과정 국외정책과제 연수,"캐나다,미국",1,6.5,6.5,
4574000,전북장수군,8.30~9.8,글로벌 시책연수,"체코,크로아티아",5,13.5,2.7,
4574000,전북장수군,8.31~9.1,체납세 징수 기여공무원 해외문화 시찰,일본,16,6.1,0.4,맞음
4574000,전북장수군,9.4~8,전북 에너지 담당공무원 구고이연수,싱가포르,1,1.8,1.8,
4574000,전북장수군,9.4~13,글로벌 시책연수,호주,4,10.8,2.7,
4574000,전북장수군,10.11~19,정보화 국외연수,"독일,프랑스,영국",1,4.1,4.1,
4574000,전북장수군,10.18~27,선진유럽 국가 관광산업 벤치마킹,"스페인,포르투갈",4,10.8,2.7,
4574000,전북장수군,10.21~30,안전농산물 생산 및 유통 위한 선진국 우수사례 조사,"스페인,이탈리아",1,3.7,3.7,
4574000,전북장수군,11.9~18,방재 재난안전 업무담당자 연수,"캐나다,미국",1,4.5,4.5,
4574000,전북장수군,11.13~22,글로벌 시책연수,"스페인,포르투갈",6,16.2,2.7,
4574000,전북장수군,11.22~12.2,도로명주소 정착 및 활성화 등을 위한 국외 정책연수,"호주,뉴질랜드",1,4.3,4.3,
4574000,전북장수군,11.23~12.1,일본 재해재난 대응 및 복구 시책,일본,1,0.9,0.9,
4574000,전북장수군,12.19~23,전북 규제개혁 우수공무원 국외연수,일본,1,1.9,1.9,
4574000,전북장수군,12.21~24,업무혁신공무원 국외연수,"홍콩,중국",12,18.0,1.5,
4574000,전북장수군,5.12.~17.,전라북도 시군의회 의장단 국외연수 수행,미국,1,3.1,3.1,
4574000,전북장수군,1.13~22,선진 의회 시찰 주요 관광시설 비교견학,"미국,캐나다",2,7.8,3.9,
,,2. 3(금) ~ 2. 5(,사회복지담당공무원 힐링캠프,일본,36,,,포상금
4575000,전북임실군,17.03.02~03.10,2017년 임실군의회 국외여행(수행),"프랑스,스위스,이탈리아",6,20.7,3.5,
4575000,전북임실군,17.03.15~03.24,도시군 조직관리공무원 국외연수,"미국,캐나다",1,4.8,4.8,
4575000,전북임실군,17.03.27~04.06,2016년도 건설교통시책평가 우수시군 국외연수,"오스트리아,슬로베니아,크로아티아,헝가리,폴란드,슬로바키아,체코",1,2.8,2.8,
4575000,전북임실군,17.03.29~04.01,임실N과수융복합화사업 국외연수,일본,5,6.5,1.3,
4575000,전북임실군,17.04.01~04.10,2017년 예산담당자 글로벌 벤치마킹,"스페인,포르투갈",1,4.4,4.4,
4575000,전북임실군,17.04.05~04.11,민주평화통일자문회의 임실군협의회 안보견학,태국,1,1.8,1.8,
4575000,전북임실군,17.04.06~04.10,모범이장 해외연수(수행),태국,1,2.7,2.7,
4575000,전북임실군,17.04.17~04.26,2017년 상반기 방재재난안전 업무담당자 해외연수,"이탈리아,그리스",1,4.2,4.2,
4575000,전북임실군,17.04.23~05.02,2017년 전북연맹 선진노사체험 해외연수,"영국,프랑스,스위스,포르투갈,",4,10.0,2.5,
4575000,전북임실군,17.05.11~05.14,일본 자매결연 대상지 사전방문,일본,2,2.0,1.0,
4575000,전북임실군,17.05.12~05.17,전라북도 시군의회 의장단협의회 국외연수(수행),미국,1,3.1,3.1,
4575000,전북임실군,17.05.21~06.02,2017년 핵심리더과정 국외정책연수(연수2팀),"미국,캐나다",1,5.4,5.4,
4575000,전북임실군,17.05.21~06.01,2017년 핵심리더과정 국외정책연수(연수3팀),"덴마크,핀란드,노르웨이,러시아,스웨덴",2,10.0,5.0,
4575000,전북임실군,17.05.26~06.03,2017년 지도공무원 Top5 밭농업기계화 과정 국외출장,"체코,헝가리,오스트리아",1,3.6,3.6,
4575000,전북임실군,17.06.01~06.09,지역축제 및 유가공산업 활성화 국외연수,"불가리아,벨기에,영국",7,32.9,4.7,단체장
4575000,전북임실군,17.06.09~06.15,국외정책연수 1팀,러시아,7,14.0,2.0,
4575000,전북임실군,17.06.12~06.16,2017년 소나무재선충병 방제정책 국외연수,일본,1,0.8,0.8,
4575000,전북임실군,17.06.12~06.24,2017년 산림자원조성과정 해외연수,"노르웨이,스웨덴,핀란드",1,4.3,4.3,
4575000,전북임실군,17.06.14~06.17,오수 의견관광지 활성화를 위한 공무상 국외연수,일본,3,4.4,1.5,
4575000,전북임실군,17.06.19~06.29,제17기 중견리더과정 국외정책과제연수,"독일,오스트리아,체코",1,4.6,4.6,
4575000,전북임실군,17.06.20~06.23,2017년도 제10기 향부숙 숙생 공무상 국외연수,일본,3,3.7,1.2,
4575000,전북임실군,17.06.20~06.23,2017년 우수 감찰공무원 공무상 국외연수,"아일랜드,영국,벨기에,네덜란드",1,5.0,5.0,
4575000,전북임실군,17.07.30~08.04,임실N과수융복합화사업 해외 우수사례 견학,"독일,네덜란드,폴란드",1,3.2,3.2,
4575000,전북임실군,17.07.31~08.04,17년 하수도운영과정 공무상 국외연수,일본,1,1.7,1.7,
4575000,전북임실군,17.08.27~08.31,제17기 중견리더과정 역사문화탐방,일본,1,1.6,1.6,
4575000,전북임실군,17.08.29~09.01,테마파크장미원 및 오수의견광광지 활성화를 위한 선진지 견학,일본,10,24.6,2.5,단체장
4575000,전북임실군,17.09.03`~09.09,2017년 지방자치단체 역량강화 해외정책연수,"그리스,이탈리아",1,3.4,3.4,
4575000,전북임실군,17.09.04~09.09,2017년 전라북도 에너지 담당공무원 공무상 국외연수,싱가포르,1,1.8,1.8,
4575000,전북임실군,17.09.20~09.29,2017 농촌진흥기관 스마트팜 지도공무원 역량강화 공무상 국외연수,"네덜란드,스페인",1,3.6,3.6,
4575000,전북임실군,17.09.20~09.28,2017년 농촌지역개발사업 담당자 공무상 국외연수,"독일,영국",1,4.3,4.3,
4575000,전북임실군,17.10.11~10.19,시군구(2차) 정보화 공무상 국외연수,"독일,프랑스,영국",1,4.2,4.2,
4575000,전북임실군,17.10.16~10.24,장기근속 퇴직예정자 해외연수,"스페인,포르투갈",18,72.0,4.0,
4575000,전북임실군,17.10.23~10.30,2017 글로벌 정책 리서치,일본,1,0.8,0.8,
4575000,전북임실군,17.10.26~11.04,국가예산 확보 우수공무원 국외연수,"스페인,포르투갈",9,36.5,4.1,
4575000,전북임실군,17.10.29 ~ 11.01,지역전략식품산업육성사업 국외연수,일본,4,6.8,1.7,
4575000,전북임실군,17.11.02 ~ 11.10,정신건강 업무담당자 공무상 국외연수,"독일,오스트리아",1,3.7,3.7,
4575000,전북임실군,17.11.07 ~11.15,"모범공무원,제안우수자 및 임실N치즈축제 유공공무원 국외연수","크로아티아,체코,독일,헝가리,오스트리아,슬로베니아",10,27.8,2.8,
4575000,전북임실군,17.11.28 ~ 12.05,2017년 의료급여사업 유공자 해외연수,"스페인,포르투갈",1,1.8,1.8,
4575000,전북임실군,17.11.29 ~ 12.04,2017년 무기계약근로자 해외 선진지 시책연수,"싱가포르,인도네시아",1,2.0,2.0,
4575000,전북임실군,17.11.30 ~ 12.08,2017년도 기초생활보장 유공자 해외연수,"이탈리아,프랑스",1,1.5,1.5,
4575000,전북임실군,17.12.10 ~ 12.14,격무부서공무원 공무상 국외연수,일본,11,19.8,1.8,
4575000,전북임실군,17.12.19 ~ 12.23,2017년 전라북도 규제개혁 우수공무원 공무상 국외연수,일본,1,1.8,1.8,
4576000,전북순창군,3.15~24,도시군 조직관리 공무원 국외연수,"미국,캐나다",1,4.0,4.0,
4576000,전북순창군,3.29~4.2,클린순창 관련자 선진지 쓰레기관리 견학,"홍콩,마카오,태국",4,6.0,1.5,
4576000,전북순창군,3.27~4.6,건설교통시책평가 우수시군 공무원 국외연수,"오스트리아,슬로베니아,크로아티아,헝가리,폴란드,슬로바키아,체코",1,5.0,5.0,
4576000,전북순창군,4.1~10,예산담당자 국외연수,"스페인,포르투갈",1,4.0,4.0,
4576000,전북순창군,4.11~20,국외자율연수로 6차산업 활성화 방안 발굴,체코,5,12.0,2.4,
4576000,전북순창군,04.22.~05.01,참살이 발효마을 조성 사업 시설물의 건축 및 방안 모색,"네덜란드,프랑스,벨기에",4,25.0,6.3,
4576000,전북순창군,05.14.~05.22,퇴직예정공무원 사회적응 및 선진관광문화 견학,"러시아,스웨덴,노르웨이",11,41.0,3.7,
4576000,전북순창군,05.14.~06.02,제 14기 핵심리더과정,"미국,캐",3,16.0,5.3,
4576000,전북순창군,5.22~5.29,2017년도 의원 국외연수 수행,미국,5,17.0,3.4,
4576000,전북순창군,5.22~6.2,레포츠 선진사례 도입,"이탈리아,슬로베니아,크로아티아",6,14.0,2.3,
4576000,전북순창군,5.30~6.10,소도시 경관농업과 농가민박시스템 체험,이탈리아,4,10.0,2.5,
4576000,전북순창군,6.8~16,선진국 4차산업 혁명 접목방안 모색,이탈리아,4,10.0,2.5,
4576000,전북순창군,6.11~18,드림스타트사업 우수군으로 아동복지제도 운영현황 파악,"미국,캐나다",1,4.0,4.0,
4576000,전북순창군,06.12.~06.15,강천산 국립공원 쓰레기 수거 종사자 국외연수,대만,2,3.0,1.5,
4576000,전북순창군,06.19~06.28,2016년 교육훈련 성적 우수자 포상 연수,"체코,크로아티아,헝가리",1,4.0,4.0,
4576000,전북순창군,6.21~30,조사감찰관 국외선진사례 견학,"아일랜드,영국,벨기에,네덜란드",1,5.0,5.0,
4576000,전북순창군,8.28~9.4,치유농업 현장 실용화 및 활성화,"네덜란드,벨기에",1,3.0,3.0,
4576000,전북순창군,9.4~8,전라북도 에너지 담당 공무원 선진 시책 발굴,싱가포르,1,2.0,2.0,
4576000,전북순창군,10.23~30,저출산 고령화 극복 시책 개발,"핀란드,에스토니아,스웨덴",6,31.0,5.2,
4576000,전북순창군,10.27~11.4,인체유용미생물 관련 국외벤치마킹,"네덜란드,덴마크",1,5.0,5.0,
4576000,전북순창군,10.31~11.4,미래인구 대응책 방안 모색,일본,15,26.0,1.7,단체장
4576000,전북순창군,11.15~23,기초생활보장분야 평가 우수 지자체 공무원,"미국,캐나다",1,2.0,2.0,
4576000,전북순창군,12.26~29,농축산업 6차산업 활성화,일본,5,9.0,1.8,
4576000,전북순창군,17.05.12~05.17,전라북도 시군의회 의장단협의회 국외연수(수행),미국,1,3.1,3.1,
4577000,전북고창군,0315-0324,도시군 조직관리 공무원 해외연수,"미국,캐나다",1,4.5,4.5,
4577000,전북고창군,0327-0406,건설교통시책평가 우수시군 국외연수,"오스트리아,슬로베니아,크로아티아,헝가리,폴란드,슬로바키아,체코",1,2.8,2.8,
4577000,전북고창군,0401-0410,도시군 예산담당자 글로벌 벤치마킹,"스페인,포르투갈",1,4.2,4.2,
4577000,전북고창군,0423-0502,전북연맹 선진노사체험 해외연수,"영국,프랑스,스위스,포르투갈,",3,11.9,4.0,
4577000,전북고창군,0618-0625,드림스타트 글로벌체험 해외연수,"영국,네덜란드",1,4.2,4.2,
4577000,전북고창군,0621-0630,조사감찰공무원 국외연수,"아일랜드,영국,벨기에,네덜란드",1,5.0,5.0,
4577000,전북고창군,0611-0617,해상풍력 선진지 국외연수,"덴마크,네덜란드",4,12.2,3.1,
4577000,전북고창군,0628-0703,해양수산업 재도약 프로잭트,"호주,",1,2.6,2.6,
4577000,전북고창군,0626-0703,농어촌지역개발분야 심화교육과정 선진지 견학,미국,1,2.8,2.8,
4577000,전북고창군,0626-0629,2017년 농촌개발대학 체리과 해외연수,중국,1,0.9,0.9,
4577000,전북고창군,0708-0711,2017년 농촌개발대학 멜론과 해외연수,일본,1,1.2,1.2,
4577000,전북고창군,0816-0824,원격점검 및 상하수도 선진사례 연구,호주,2,6.1,3.0,
4577000,전북고창군,0831-0909,인구늘리기 시책발굴을 위한 선진사례 연구,미국,10,30.0,3.0,
4577000,전북고창군,0831-0908,선진 재난방재 사례 벤치마킹,"노르웨이,핀란드,스웨덴,덴마크,",9,27.0,3.0,
4577000,전북고창군,0831-0908,인구절벽 극복을 위한 유럽의 인구유입정책 벤치마킹,"프랑스,스위스,이탈리아",8,24.0,3.0,
4577000,전북고창군,1106-1110,일본EM활용 농축수산부문 환경개선 우수사례 벤치마킹,"일본,",4,5.7,1.4,
4577000,전북고창군,1113-1116,2017 농촌개발대학 해외연수,일본,2,2.5,1.3,
4577000,전북고창군,0709-0713,2017년 고창군 노동조합 우수조합원 해외연수,싱가포르,6,7.5,1.3,
4577000,전북고창군,0631-0908,선진 재난방재 사례 벤치마킹,"노르웨이,핀란드,스웨덴,덴마크",1,3.0,3.0,
4577000,전북고창군,0918-0926,제5회 아시아-대평양 지질공원 네트워크참석,중국,2,4.0,2.0,
4577000,전북고창군,1011-1019,2017 기초자치단체 정보화 국외연수,"독일,프랑스,영국",1,4.1,4.1,
4577000,전북고창군,1031-1108,고창농특산품 판촉행사 참석,캐나다,3,12.8,4.3,
4577000,전북고창군,17.05.12~05.17,전라북도 시군의회 의장단협의회 국외연수(수행),미국,1,3.3,3.3,
4577000,전북고창군,2017.09.07.∼2017.09.15.,"해외 현장체험 및 산업시설 등 견학, 선진 지방행정 우수사례 벤치마킹으로 전문적 의정마인드 향상","노르웨이,스웨덴,핀란드",5,17.8,3.6,
4577000,전북고창군,4.5-4.13,공무국외연수(1팀),"헝가리,오스트리아,체코",5,15.6,,
4577000,전북고창군,4.17-4.28,공무국외연수(2팀),"러시아,에스토니아,덴마크,핀란드,스웨덴,노르웨이",4,12.0,,
